Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7004","April","%","17.259597","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7005","May","%","18.345466","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7006","June","%","19.080525","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7007","July","%","19.938375","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7008","August","%","20.825847","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7009","September","%","21.06975","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7010","October","%","21.230141","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7011","November","%","21.313345","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2020","2020","23014","Food price inflation","7012","December","%","21.232808","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7001","January","%","21.61538","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7002","February","%","21.971936","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7003","March","%","21.904037","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7004","April","%","21.547099","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7005","May","%","21.707282","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7006","June","%","22.22837","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7007","July","%","22.843505","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7008","August","%","23.320137","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7009","September","%","24.152123","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7010","October","%","24.536606","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7011","November","%","25.016866","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2021","2021","23014","Food price inflation","7012","December","%","25.675237","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7001","January","%","25.916189","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7002","February","%","25.632227","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7003","March","%","24.711489","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7004","April","%","22.989172","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7005","May","%","21.329624","E","Estimated value",""
"CP","Consumer Price Indices","017","Middle Africa","2022","2022","23014","Food price inflation","7006","June","%","19.543372","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7001","January","%","-0.752827","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7002","February","%","-0.329064","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7003","March","%","-0.447895","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7004","April","%","-0.476194","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7005","May","%","0.996482","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7006","June","%","1.129108","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7007","July","%","1.032875","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7008","August","%","0.722479","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7009","September","%","0.546604","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7010","October","%","0.604379","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7011","November","%","1.227263","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2001","2001","23014","Food price inflation","7012","December","%","2.389167","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7001","January","%","1.791532","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7002","February","%","2.590412","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7003","March","%","2.708322","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7004","April","%","2.506899","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7005","May","%","1.45667","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7006","June","%","0.665828","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7007","July","%","0.927112","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7008","August","%","1.070038","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7009","September","%","1.334403","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7010","October","%","1.19787","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7011","November","%","1.422052","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2002","2002","23014","Food price inflation","7012","December","%","0.307374","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7001","January","%","0.604754","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7002","February","%","1.161893","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7003","March","%","0.747197","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7004","April","%","1.751882","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7005","May","%","2.729963","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7006","June","%","4.083291","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7007","July","%","4.467318","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7008","August","%","5.050467","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7009","September","%","5.6474","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7010","October","%","6.643359","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7011","November","%","5.718069","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2003","2003","23014","Food price inflation","7012","December","%","5.418299","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7001","January","%","7.491919","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7002","February","%","8.212008","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7003","March","%","10.317438","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7004","April","%","10.198327","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7005","May","%","9.01797","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7006","June","%","8.038247","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7007","July","%","7.587126","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7008","August","%","6.911053","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7009","September","%","4.681824","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7010","October","%","4.550457","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7011","November","%","3.550153","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2004","2004","23014","Food price inflation","7012","December","%","3.736127","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7001","January","%","3.235639","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7002","February","%","1.256048","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7003","March","%","0.326748","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7004","April","%","-0.008352","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7005","May","%","-0.303241","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7006","June","%","-0.582112","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7007","July","%","-0.582464","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7008","August","%","-1.321631","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7009","September","%","2.080143","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7010","October","%","3.129134","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7011","November","%","2.601182","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2005","2005","23014","Food price inflation","7012","December","%","3.061726","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7001","January","%","2.976074","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7002","February","%","3.189377","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7003","March","%","3.202413","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7004","April","%","4.322655","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7005","May","%","6.293541","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7006","June","%","7.812859","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7007","July","%","7.183964","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7008","August","%","8.475581","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7009","September","%","7.80112","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7010","October","%","8.131802","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7011","November","%","9.27011","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2006","2006","23014","Food price inflation","7012","December","%","9.682214","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7001","January","%","7.97349","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7002","February","%","8.475927","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7003","March","%","8.902254","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7004","April","%","8.248099","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7005","May","%","5.67882","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7006","June","%","6.516512","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7007","July","%","8.053056","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7008","August","%","9.910419","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7009","September","%","11.483253","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7010","October","%","8.156137","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7011","November","%","7.461344","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2007","2007","23014","Food price inflation","7012","December","%","7.777174","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7001","January","%","10.478298","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7002","February","%","12.716844","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7003","March","%","14.660865","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7004","April","%","15.072639","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7005","May","%","18.275054","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7006","June","%","16.524537","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7007","July","%","17.223965","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7008","August","%","17.247252","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7009","September","%","14.715279","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7010","October","%","14.55449","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7011","November","%","15.42245","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2008","2008","23014","Food price inflation","7012","December","%","13.587339","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7001","January","%","10.620183","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7002","February","%","10.132782","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7003","March","%","9.042111","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7004","April","%","9.240448","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7005","May","%","6.725776","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7006","June","%","6.451714","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7007","July","%","8.110689","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7008","August","%","8.678391","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7009","September","%","10.833395","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7010","October","%","12.543498","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7011","November","%","11.847504","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2009","2009","23014","Food price inflation","7012","December","%","11.020102","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7001","January","%","12.14527","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7002","February","%","11.289193","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7003","March","%","10.774084","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7004","April","%","9.693182","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7005","May","%","11.386462","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7006","June","%","11.901713","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7007","July","%","10.241008","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7008","August","%","11.833702","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7009","September","%","10.873855","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7010","October","%","10.318625","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7011","November","%","10.119547","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2010","2010","23014","Food price inflation","7012","December","%","10.01241","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7001","January","%","11.363874","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7002","February","%","10.58538","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7003","March","%","10.737124","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7004","April","%","11.95853","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7005","May","%","11.449237","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7006","June","%","11.158543","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7007","July","%","11.467682","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7008","August","%","9.968644","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7009","September","%","8.068207","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7010","October","%","7.341813","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7011","November","%","8.200892","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2011","2011","23014","Food price inflation","7012","December","%","9.195732","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7001","January","%","8.675021","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7002","February","%","9.648043","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7003","March","%","9.363972","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7004","April","%","9.486657","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7005","May","%","8.410618","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7006","June","%","7.735713","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7007","July","%","7.009929","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7008","August","%","6.155595","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7009","September","%","7.059996","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7010","October","%","7.391275","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7011","November","%","5.259646","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2012","2012","23014","Food price inflation","7012","December","%","6.37995","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7001","January","%","7.193084","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7002","February","%","7.420575","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7003","March","%","6.813873","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7004","April","%","6.621481","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7005","May","%","6.679833","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7006","June","%","9.393893","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7007","July","%","9.46719","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7008","August","%","8.674957","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7009","September","%","7.929122","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7010","October","%","8.523634","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7011","November","%","11.07163","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2013","2013","23014","Food price inflation","7012","December","%","10.080875","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7001","January","%","10.787634","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7002","February","%","8.858171","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7003","March","%","8.622273","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7004","April","%","7.441436","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7005","May","%","6.969122","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7006","June","%","7.252938","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7007","July","%","7.870216","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7008","August","%","7.310033","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7009","September","%","7.924646","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7010","October","%","8.996981","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7011","November","%","6.463764","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2014","2014","23014","Food price inflation","7012","December","%","6.950585","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7001","January","%","5.516118","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7002","February","%","7.234122","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7003","March","%","8.238796","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7004","April","%","8.726901","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7005","May","%","11.368516","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7006","June","%","8.294178","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7007","July","%","6.634574","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7008","August","%","6.561291","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7009","September","%","9.102681","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7010","October","%","9.200379","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7011","November","%","10.217311","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2015","2015","23014","Food price inflation","7012","December","%","10.592709","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7001","January","%","9.518087","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7002","February","%","8.982712","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7003","March","%","9.617018","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7004","April","%","10.138527","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7005","May","%","11.376357","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7006","June","%","13.898042","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7007","July","%","14.570064","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7008","August","%","14.786138","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7009","September","%","11.493438","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7010","October","%","10.005273","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7011","November","%","15.364193","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2016","2016","23014","Food price inflation","7012","December","%","19.152691","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7001","January","%","25.132124","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7002","February","%","27.233132","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7003","March","%","27.860853","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7004","April","%","29.442248","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7005","May","%","28.18184","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7006","June","%","27.09079","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7007","July","%","27.881193","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7008","August","%","28.49578","E","Estimated value",""
"CP","Consumer Price Indices","015","Northern Africa","2017","2017","23014","Food price inflation","7009","September","%","28.43908","E","Estimated value",""
